"data_type","year","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation",2024,"NATSAV","2.11.003.00","act.been_taken","agreement",50
"organisation",2024,"NATSAV","3.01.001.00","tpl.trusted_job","agreement",87.727
"organisation",2024,"NATSAV","3.01.002.00","tpl.try_new_ideas","agreement",75
"organisation",2024,"NATSAV","3.01.006.00","tpl.speak_up_risk","agreement",74.091
"organisation",2024,"NATSAV","3.01.007.00","tpl.challenge_inappropriate","agreement",75.34200000000001
"organisation",2024,"NATSAV","3.01.008.00","tpl.organisation_inclusive","agreement",77.62599999999999
"organisation",2024,"NATSAV","3.03.001.00","tpl.aware_vision","agreement",65.753
"organisation",2024,"NATSAV","3.03.002.00","tpl.achieve_vision","agreement",51.835
"organisation",2024,"NATSAV","3.03.003.00","tpl.technology_collaborate","agreement",59.361000000000004
"organisation",2024,"NATSAV","3.03.004.00","tpl.collaborate_goals","always_some",27.854
"organisation",2024,"NATSAV","3.03.005.00","tpl.consider_public","always_some",83.94500000000001
"organisation",2024,"NATSAV","3.03.006.00","tpl.choice_where","agreement",63.927
"organisation",2024,"NATSAV","3.03.007.00","tpl.manager_trusts","agreement",93.607
"organisation",2024,"NATSAV","3.03.008.00","tpl.how_productive","productive",73.516
"organisation",2024,"NATSAV","3.03.009.00","tpl.efficiency_priority","agreement",44.29200000000001
"organisation",2024,"NATSAV","3.04.001.00","dvl.about_devolution","agreement",60.274
"organisation",2024,"NATSAV","3.04.002.00","dvl.devolution_resources","agreement",36.53
"organisation",2024,"NATSAV","4.01.001.01","int.leave_asap","int_leave_asap",7.306
"organisation",2024,"NATSAV","4.01.001.02","int.leave_next_12m","int_leave_12m",21.918
"organisation",2024,"NATSAV","4.01.001.03","int.stay_next_year","int_stay_1yr",35.616
"organisation",2024,"NATSAV","4.01.001.04","int.stay_three_years","int_stay_3yr",35.160000000000004
"organisation",2024,"NATSAV","5.01.002.00","csc.aware_code","yes",75.799
"organisation",2024,"NATSAV","5.01.003.00","csc.confident_code","yes",78.44000000000001
"organisation",2024,"NATSAV","5.01.004.00","csc.understand_conduct","agreement",91.284
"organisation",2024,"NATSAV","6.01.001.00","dhb.experienced_discrimination","no",89.498
"organisation",2024,"NATSAV","6.01.001.00","dhb.experienced_discrimination","ptns",5.936
"organisation",2024,"NATSAV","6.01.001.00","dhb.experienced_discrimination","yes",4.565999999999999
"organisation",2024,"NATSAV","6.02.001.00","dhb.experienced_bullying","no",87.727
"organisation",2024,"NATSAV","6.02.001.00","dhb.experienced_bullying","ptns",4.544999999999999
"organisation",2024,"NATSAV","6.02.001.00","dhb.experienced_bullying","yes",7.726999999999999
"organisation",2024,"NATSAV","7.01.001.00","wlb.perma_index","index",74.512
"organisation",2024,"NATSAV","7.01.002.00","wlb.stress_index","index",26.186
"organisation",2024,"NATSAV","7.02.001.00","wlb.satisfied_life","num_07_10",64.65099999999998
"organisation",2024,"NATSAV","7.02.002.00","wlb.life_worthwhile","num_07_10",72.55799999999999
"organisation",2024,"NATSAV","7.02.003.00","wlb.happy_yesterday","num_07_10",60.748000000000005
"organisation",2024,"NATSAV","7.02.004.00","wlb.anxious_yesterday","num_06_10",34.259
"organisation",2024,"NATSAV","7.03.001.00","wlb.mental_health","excellent_good",71.296
"organisation",2024,"NATSAV","7.03.002.00","wlb.physical_health","excellent_good",69.585
"organisation",2024,"NATSAV","7.03.005.00","wlb.organisation_support","agreement",71.62799999999999
"organisation",2024,"NATSAV","7.03.006.00","wlb.discuss_wellbeing","weekly_monthly",52.995000000000005
"organisation",2024,"NATSAV","7.04.001.00","wlb.long_covid","yes",8.796000000000001
"organisation",2024,"NTRCSC","0.00.002.00","meta.response_rate","response_rate",58.31399999999999
"organisation",2024,"NTRCSC","1.01.001.00","000.engagement_index","index",56.714000000000006
"organisation",2024,"NTRCSC","1.02.001.00","000.my_work","theme",73.574
"organisation",2024,"NTRCSC","1.02.002.00","000.objectives_purpose","theme",66.064
"organisation",2024,"NTRCSC","1.02.003.00","000.my_manager","theme",69.48
"organisation",2024,"NTRCSC","1.02.004.00","000.my_team","theme",82.796
"organisation",2024,"NTRCSC","1.02.005.00","000.learning_development","theme",42.068000000000005
"organisation",2024,"NTRCSC","1.02.006.00","000.inclusion_treatment","theme",74.294
"organisation",2024,"NTRCSC","1.02.007.00","000.resources_workload","theme",69.67899999999999
"organisation",2024,"NTRCSC","1.02.008.00","000.pay_benefits","theme",50.134
"organisation",2024,"NTRCSC","1.02.009.00","000.leadership_change","theme",39.006
"organisation",2024,"NTRCSC","2.01.001.00","mwk.interested_work","agreement",89.516
"organisation",2024,"NTRCSC","2.01.002.00","mwk.challenging_work","agreement",71.486
"organisation",2024,"NTRCSC","2.01.003.00","mwk.personal_accomplishment","agreement",72.691
"organisation",2024,"NTRCSC","2.01.004.00","mwk.involved_decisions","agreement",52.632000000000005
"organisation",2024,"NTRCSC","2.01.005.00","mwk.choice_how","agreement",81.52599999999998
"organisation",2024,"NTRCSC","2.02.001.00","obj.understanding_objectives","agreement",62.097
"organisation",2024,"NTRCSC","2.02.003.00","obj.contribute_toward_objectives","agreement",69.88
"organisation",2024,"NTRCSC","2.03.001.00","mgr.manager_motivates","agreement",63.71
"organisation",2024,"NTRCSC","2.03.004.00","mgr.manager_considerate","agreement",85.425
"organisation",2024,"NTRCSC","2.03.005.00","mgr.manager_open","agreement",80.16199999999999
"organisation",2024,"NTRCSC","2.03.006.00","mgr.understand_contribution","agreement",60.241
"organisation",2024,"NTRCSC","2.03.007.00","mgr.confidence_manger","agreement",68.421
"organisation",2024,"NTRCSC","2.03.008.00","mgr.manager_recognises","agreement",81.928
"organisation",2024,"NTRCSC","2.03.009.00","mgr.regular_feedback","agreement",61.044000000000004
"organisation",2024,"NTRCSC","2.03.010.00","mgr.feedback_helps","agreement",55.645
"organisation",2024,"NTRCSC","2.03.011.00","mgr.performance_fairly","agreement",68.95200000000001
"organisation",2024,"NTRCSC","2.03.012.00","mgr.management_standards","yes",29.317000000000004
"organisation",2024,"NTRCSC","2.04.001.00","tem.relied_upon","agreement",86.694
"organisation",2024,"NTRCSC","2.04.002.00","tem.improve_service","agreement",84.67699999999999
"organisation",2024,"NTRCSC","2.04.003.00","mtm.team_encouraged","agreement",77.016
"organisation",2024,"NTRCSC","2.05.001.00","ldv.access_learning","agreement",47.79100000000001
"organisation",2024,"NTRCSC","2.05.002.00","ldv.improve_performance","agreement",43.548
"organisation",2024,"NTRCSC","2.05.003.00","ldv.opportunities_career","agreement",38.866
"organisation",2024,"NTRCSC","2.05.004.00","ldv.helping_career","agreement",38.71
"organisation",2024,"NTRCSC","2.06.001.00","ift.treated_fairly","agreement",79.757
"organisation",2024,"NTRCSC","2.06.002.00","ift.treated_respect","agreement",84.274
"organisation",2024,"NTRCSC","2.06.003.00","ift.work_valued","agreement",64.516
"organisation",2024,"NTRCSC","2.06.004.00","ift.respects_differences","agreement",68.548
"organisation",2024,"NTRCSC","2.07.001.00","rwk.information_needed","agreement",63.71
"organisation",2024,"NTRCSC","2.07.002.00","rwk.work_objectives","agreement",70.281
"organisation",2024,"NTRCSC","2.07.004.00","rwk.skills_needed","agreement",85.081
"organisation",2024,"NTRCSC","2.07.005.00","rwk.tools_needed","agreement",63.158
"organisation",2024,"NTRCSC","2.07.006.00","rwk.acceptable_workload","agreement",63.306000000000004
"organisation",2024,"NTRCSC","2.07.007.00","rwk.work_life_balance","agreement",72.581
"organisation",2024,"NTRCSC","2.08.001.00","pay.reflects_performance","agreement",49.194
"organisation",2024,"NTRCSC","2.08.002.00","pay.satisfied_benefits","agreement",56.452
"organisation",2024,"NTRCSC","2.08.003.00","pay.pay_reasonable","agreement",44.758
"organisation",2024,"NTRCSC","2.08.004.00","pay.aware_benefits","agreement",55.823
"organisation",2024,"NTRCSC","2.08.005.00","pay.money_worries","seldom_never",74.49400000000001
"organisation",2024,"NTRCSC","2.09.001.00","lmc.seniors_visible","agreement",50.806000000000004
"organisation",2024,"NTRCSC","2.09.002.00","lmc.seniors_consistent_values","agreement",51.21
"organisation",2024,"NTRCSC","2.09.003.00","lmc.clear_vision","agreement",30.241999999999997
"organisation",2024,"NTRCSC","2.09.005.00","lmc.confidence_seniors","agreement",40.486000000000004
"organisation",2024,"NTRCSC","2.09.006.00","lmc.change_managed_well","agreement",21.774
"organisation",2024,"NTRCSC","2.09.007.00","lmc.change_for_better","agreement",28.225999999999996
"organisation",2024,"NTRCSC","2.09.008.00","lmc.kept_informed","agreement",47.983999999999995
"organisation",2024,"NTRCSC","2.09.009.00","lmc.contribute_views","agreement",35.62800000000001
"organisation",2024,"NTRCSC","2.09.010.00","lmc.safe_to_challenge","agreement",46.370999999999995
"organisation",2024,"NTRCSC","2.10.001.00","eng.proud_to_tell","agreement",54.435
"organisation",2024,"NTRCSC","2.10.002.00","eng.recommend_organisation","agreement",45.96800000000001
"organisation",2024,"NTRCSC","2.10.003.00","eng.personal_attachment","agreement",40.964000000000006
"organisation",2024,"NTRCSC","2.10.004.00","eng.organisation_inspires","agreement",41.532000000000004
"organisation",2024,"NTRCSC","2.10.005.00","eng.organisation_motivates","agreement",35.88699999999999
"organisation",2024,"NTRCSC","2.11.001.00","act.senior_action","agreement",39.113
"organisation",2024,"NTRCSC","2.11.003.00","act.been_taken","agreement",27.823
"organisation",2024,"NTRCSC","3.01.001.00","tpl.trusted_job","agreement",91.16499999999999
"organisation",2024,"NTRCSC","3.01.002.00","tpl.try_new_ideas","agreement",68.548
"organisation",2024,"NTRCSC","3.01.006.00","tpl.speak_up_risk","agreement",62.348
"organisation",2024,"NTRCSC","3.01.007.00","tpl.challenge_inappropriate","agreement",65.06
"organisation",2024,"NTRCSC","3.01.008.00","tpl.organisation_inclusive","agreement",62.097
"organisation",2024,"NTRCSC","3.03.001.00","tpl.aware_vision","agreement",47.983999999999995
"organisation",2024,"NTRCSC","3.03.002.00","tpl.achieve_vision","agreement",27.823
"organisation",2024,"NTRCSC","3.03.003.00","tpl.technology_collaborate","agreement",78.226
"organisation",2024,"NTRCSC","3.03.004.00","tpl.collaborate_goals","always_some",39.516000000000005
"organisation",2024,"NTRCSC","3.03.005.00","tpl.consider_public","always_some",87.097
"organisation",2024,"NTRCSC","3.03.006.00","tpl.choice_where","agreement",71.774
"organisation",2024,"NTRCSC","3.03.007.00","tpl.manager_trusts","agreement",89.919
"organisation",2024,"NTRCSC","3.03.008.00","tpl.how_productive","productive",64.228
"organisation",2024,"NTRCSC","3.03.009.00","tpl.efficiency_priority","agreement",37.903000000000006
"organisation",2024,"NTRCSC","3.04.001.00","dvl.about_devolution","agreement",76.21
"organisation",2024,"NTRCSC","3.04.002.00","dvl.devolution_resources","agreement",30.081
"organisation",2024,"NTRCSC","4.01.001.01","int.leave_asap","int_leave_asap",8.097000000000001
"organisation",2024,"NTRCSC","4.01.001.02","int.leave_next_12m","int_leave_12m",14.575000000000001
"organisation",2024,"NTRCSC","4.01.001.03","int.stay_next_year","int_stay_1yr",38.056999999999995
"organisation",2024,"NTRCSC","4.01.001.04","int.stay_three_years","int_stay_3yr",39.271
"organisation",2024,"NTRCSC","5.01.002.00","csc.aware_code","yes",64.516
"organisation",2024,"NTRCSC","5.01.003.00","csc.confident_code","yes",68.95200000000001
"organisation",2024,"NTRCSC","5.01.004.00","csc.understand_conduct","agreement",87.903
"organisation",2024,"NTRCSC","6.01.001.00","dhb.experienced_discrimination","no",84.615
"organisation",2024,"NTRCSC","6.01.001.00","dhb.experienced_discrimination","ptns",10.120999999999999
"organisation",2024,"NTRCSC","6.01.001.00","dhb.experienced_discrimination","yes",5.262999999999999
"organisation",2024,"NTRCSC","6.02.001.00","dhb.experienced_bullying","no",85.484
"organisation",2024,"NTRCSC","6.02.001.00","dhb.experienced_bullying","ptns",7.258
"organisation",2024,"NTRCSC","6.02.001.00","dhb.experienced_bullying","yes",7.258
"organisation",2024,"NTRCSC","6.02.004.00","dhb.reported_bullying","no",55.556000000000004
"organisation",2024,"NTRCSC","6.04.003.00","dhb.bullying_has_stopped","yes",55.556000000000004
"organisation",2024,"NTRCSC","6.04.004.00","dhb.culture_continue","yes",72.222
"organisation",2024,"NTRCSC","7.01.001.00","wlb.perma_index","index",73.045
"organisation",2024,"NTRCSC","7.01.002.00","wlb.stress_index","index",29.345
"organisation",2024,"NTRCSC","7.02.001.00","wlb.satisfied_life","num_07_10",68.571
"organisation",2024,"NTRCSC","7.02.002.00","wlb.life_worthwhile","num_07_10",68.44300000000001
"organisation",2024,"NTRCSC","7.02.003.00","wlb.happy_yesterday","num_07_10",60.815999999999995
"organisation",2024,"NTRCSC","7.02.004.00","wlb.anxious_yesterday","num_06_10",35.102000000000004
"organisation",2024,"NTRCSC","7.03.001.00","wlb.mental_health","excellent_good",72.35799999999999
"organisation",2024,"NTRCSC","7.03.002.00","wlb.physical_health","excellent_good",70.204
"organisation",2024,"NTRCSC","7.03.005.00","wlb.organisation_support","agreement",48.373999999999995
"organisation",2024,"NTRCSC","7.03.006.00","wlb.discuss_wellbeing","weekly_monthly",54.73300000000001
"organisation",2024,"NTRCSC","7.04.001.00","wlb.long_covid","yes",8.943000000000001
"organisation",2024,"OFGEM","0.00.002.00","meta.response_rate","response_rate",82.293
"organisation",2024,"OFGEM","1.01.001.00","000.engagement_index","index",61.537000000000006
"organisation",2024,"OFGEM","1.02.001.00","000.my_work","theme",77.264
"organisation",2024,"OFGEM","1.02.002.00","000.objectives_purpose","theme",84.891
"organisation",2024,"OFGEM","1.02.003.00","000.my_manager","theme",78.082
"organisation",2024,"OFGEM","1.02.004.00","000.my_team","theme",85.691
"organisation",2024,"OFGEM","1.02.005.00","000.learning_development","theme",54.412
"organisation",2024,"OFGEM","1.02.006.00","000.inclusion_treatment","theme",85.27299999999998
"organisation",2024,"OFGEM","1.02.007.00","000.resources_workload","theme",74.923
"organisation",2024,"OFGEM","1.02.008.00","000.pay_benefits","theme",20.012
"organisation",2024,"OFGEM","1.02.009.00","000.leadership_change","theme",53.664
"organisation",2024,"OFGEM","2.01.001.00","mwk.interested_work","agreement",86.585
"organisation",2024,"OFGEM","2.01.002.00","mwk.challenging_work","agreement",78.14
"organisation",2024,"OFGEM","2.01.003.00","mwk.personal_accomplishment","agreement",73.09800000000001
"organisation",2024,"OFGEM","2.01.004.00","mwk.involved_decisions","agreement",63.51
"organisation",2024,"OFGEM","2.01.005.00","mwk.choice_how","agreement",84.94400000000002
"organisation",2024,"OFGEM","2.02.001.00","obj.understanding_objectives","agreement",83.974
"organisation",2024,"OFGEM","2.02.003.00","obj.contribute_toward_objectives","agreement",85.783
"organisation",2024,"OFGEM","2.03.001.00","mgr.manager_motivates","agreement",76.77499999999999
"organisation",2024,"OFGEM","2.03.004.00","mgr.manager_considerate","agreement",91.239
"organisation",2024,"OFGEM","2.03.005.00","mgr.manager_open","agreement",88.002
"organisation",2024,"OFGEM","2.03.006.00","mgr.understand_contribution","agreement",72.032
"organisation",2024,"OFGEM","2.03.007.00","mgr.confidence_manger","agreement",81.74100000000001
"organisation",2024,"OFGEM","2.03.008.00","mgr.manager_recognises","agreement",83.37799999999999
"organisation",2024,"OFGEM","2.03.009.00","mgr.regular_feedback","agreement",69.712
"organisation",2024,"OFGEM","2.03.010.00","mgr.feedback_helps","agreement",69.111
"organisation",2024,"OFGEM","2.03.011.00","mgr.performance_fairly","agreement",70.68599999999999
"organisation",2024,"OFGEM","2.03.012.00","mgr.management_standards","yes",37.23900000000001
"organisation",2024,"OFGEM","2.04.001.00","tem.relied_upon","agreement",87.71400000000001
